ENSG00000000003	-4.972380348205839
ENSG00000000005	-5.0084105990741445
ENSG00000000419	0.8654128061322446
ENSG00000000457	1.2118210728581245
ENSG00000000460	1.3287134048399327
ENSG00000000938	-2.3671236141316165
ENSG00000000971	11.086119246707812
ENSG00000001036	0.3190413803397991
ENSG00000001084	-0.8005777447016165
ENSG00000001167	0.28663732222615934
ENSG00000001460	0.05842470661007848
ENSG00000001461	0.8858895151867685
ENSG00000001497	1.2283709069997126
ENSG00000001561	-8.27563105457801
ENSG00000001617	-2.588669082804481
ENSG00000001626	-4.065357025348848
ENSG00000001629	0.1308405270369395
ENSG00000001630	-1.7801598544214805
ENSG00000001631	1.2654071546758399
ENSG00000002016	0.475413921973983
ENSG00000002330	0.11266249888960989
ENSG00000002549	1.2797771455627842
ENSG00000002586	-1.4358454378357308
ENSG00000002587	-6.4967749901858625
ENSG00000002726	-2.5802168295923247
ENSG00000002745	-3.3081069585961433
ENSG00000002746	-5.31024593741331
ENSG00000002822	0.4539902595169636
ENSG00000002834	-0.4415663513013701
ENSG00000002919	0.7412440092465875
ENSG00000002933	-3.891820298110627
ENSG00000003056	-0.2338515240875072
ENSG00000003096	-0.4016754304319745
ENSG00000003137	-2.3445492920930775
ENSG00000003147	-0.5611430971803539
ENSG00000003249	-1.7544797657465878
ENSG00000003393	0.05338310505329957
ENSG00000003400	2.7475970466823254
ENSG00000003402	3.673563308700432
ENSG00000003436	4.013353704601482
ENSG00000003509	0.21669844161874607
ENSG00000003756	1.1695028715420825
ENSG00000003987	-6.422841037000647
ENSG00000003989	-8.103278197652369
ENSG00000004059	0.8818291557464057
ENSG00000004139	-2.8035584203170245
ENSG00000004399	-1.8750770570205741
ENSG00000004455	1.9604387238138035
ENSG00000004468	-1.2992829841302607
ENSG00000004478	-0.19981243658156345
ENSG00000004487	0.393135474086451
ENSG00000004534	0.1678158629079931
ENSG00000004660	0.4729608919449806
ENSG00000004700	-0.15796662272519768
ENSG00000004766	1.2434727635167357
ENSG00000004776	-3.2548862623912336
ENSG00000004777	-1.4687965184140355
ENSG00000004779	0.5899028377858571
ENSG00000004799	0.33647223662121295
ENSG00000004809	-0.6931471805599453
ENSG00000004838	1.967500781647681
ENSG00000004846	-0.6931471805599453
ENSG00000004848	-1.4469189829363256
ENSG00000004864	0.3812554445436227
ENSG00000004866	0.9668430110369854
ENSG00000004897	1.0706283132982684
ENSG00000004939	3.181253833078616
ENSG00000004948	-3.771286229082353
ENSG00000004961	0.6627118023858856
ENSG00000004975	-1.7478624807000998
ENSG00000005001	-3.601868077124306
ENSG00000005007	-0.13992534700168768
ENSG00000005020	0.30865670906959153
ENSG00000005022	0.4829587283616821
ENSG00000005059	-0.9293175464795924
ENSG00000005073	1.6094379124341003
ENSG00000005075	-0.023784042107257264
ENSG00000005100	-0.9676585492300571
ENSG00000005102	-2.995732273553991
ENSG00000005108	-6.3578422665081
ENSG00000005156	0.37423768265891866
ENSG00000005175	0.48774190270012063
ENSG00000005187	4.91580904970913
ENSG00000005189	2.690159482961536
ENSG00000005194	1.022747740653731
ENSG00000005206	-0.4834772718871392
ENSG00000005238	0.6195761970434468
ENSG00000005243	-0.8109302162163288
ENSG00000005249	2.2450933250919025
ENSG00000005302	1.6075746940081839
ENSG00000005339	-1.9000798547232929
ENSG00000005379	-0.05731081801611815
ENSG00000005381	1.8949437054632856
ENSG00000005421	-1.3862943611198904
ENSG00000005436	0.6174962923524117
ENSG00000005448	-0.2902153226982147
ENSG00000005469	-0.5869571335397437
ENSG00000005471	-2.9353754730130937
ENSG00000005483	-0.9394217672514102
ENSG00000005486	-0.3736859302786222
ENSG00000005513	-3.3165142944321166
ENSG00000005700	0.9582280177816855
ENSG00000005801	-0.24381080107156627
ENSG00000005810	0.020356564396433185
ENSG00000005812	0.5894426371290198
ENSG00000005844	-0.09097177820572666
ENSG00000005882	-1.6214955635413641
ENSG00000005884	-5.798465498591741
ENSG00000005889	0.956895656017613
ENSG00000005893	0.5677526871378671
ENSG00000005955	0.9363570746337171
ENSG00000005961	0.6721359023473523
ENSG00000005981	0.810930216216329
ENSG00000006007	-0.5532293166084816
ENSG00000006015	-1.1319357904577574
ENSG00000006016	-3.5894236371808477
ENSG00000006025	0.9267816486237397
ENSG00000006042	0.45564218474250495
ENSG00000006047	-9.049467146388098
ENSG00000006059	0.0
ENSG00000006062	0.8811266243944074
ENSG00000006071	-5.998936561946683
ENSG00000006074	0.0
ENSG00000006075	1.0986122886681098
ENSG00000006114	0.21183026865901056
ENSG00000006116	-2.4849066497880004
ENSG00000006118	-5.961296284989943
ENSG00000006125	1.3729828884497035
ENSG00000006128	-5.835784921260448
ENSG00000006194	-0.723946312131547
ENSG00000006210	-7.3277805384216315
ENSG00000006282	-1.172405988573769
ENSG00000006283	-5.266568668233456
ENSG00000006327	-1.0454538801615065
ENSG00000006377	-1.791759469228055
ENSG00000006432	-2.973782606173824
ENSG00000006451	-0.7242941472063986
